,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y1 PK A1/60,Y2 PK A1/60,Y3 PK A1/60,Y4 PK A1/60,Y5 PK A1/60,Y1 PK A2/60,Y2 PK A2/60,Y3 PK A2/60,Y4 PK A2/60,Y5 PK A2/60
Kimmo Timonen 2014,Kimmo Timonen,2014,D,38.542,70,194,82.0,82.0,76.0,76,77,3.6498,3.4301,3.5046,2.8989,3.3989,0.0,0.0,0.0,0.0,0.0,0.2005,0.0,0.0,0.0,0.2293
Bryce Salvador 2010,Bryce Salvador,2010,D,33.638,75,215,,,64.0,76,79,,,3.3664,3.1125,1.9194,,,0.0,0.0,0.3957,,,0.2785,0.5073,0.0
Bryce Salvador 2014,Bryce Salvador,2014,D,37.638,75,215,79.0,,82.0,66,40,1.9194,,3.0732,3.4564,3.9696,0.3957,,0.2381,0.0,0.0,0.0,,0.0,0.0,0.0
Bryce Salvador 2015,Bryce Salvador,2015,D,38.638,75,215,,82.0,66.0,40,15,,3.0732,3.4564,3.9696,4.0367,,0.2381,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Stephane Robidas 2010,Stephane Robidas,2010,D,32.581,71,190,,,82.0,72,82,,,2.2077,2.5475,3.0917,,,0.0,0.0,0.0,,,0.3314,0.3271,0.0
Stephane Robidas 2011,Stephane Robidas,2011,D,33.581,71,190,,82.0,72.0,82,81,,2.2077,2.5475,3.0917,3.2957,,0.0,0.0,0.0,0.4495,,0.3314,0.3271,0.0,0.0
Stephane Robidas 2012,Stephane Robidas,2012,D,34.58,71,190,82.0,72.0,82.0,81,75,2.2077,2.5475,3.0917,3.2957,2.9558,0.0,0.0,0.0,0.4495,0.0,0.3314,0.3271,0.0,0.0,0.0
Stephane Robidas 2013,Stephane Robidas,2013,D,35.582,71,190,72.0,82.0,81.0,75,82,2.5475,3.0917,3.2957,2.9558,3.1146,0.0,0.0,0.4495,0.0,0.0,0.3271,0.0,0.0,0.0,0.0
Stephane Robidas 2014,Stephane Robidas,2014,D,36.581,71,190,82.0,81.0,75.0,82,38,3.0917,3.2957,2.9558,3.1146,2.2934,0.0,0.4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephane Robidas 2015,Stephane Robidas,2015,D,37.581,71,190,81.0,75.0,82.0,38,52,3.2957,2.9558,3.1146,2.2934,2.2006,0.4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5243
Chris Phillips 2010,Chris Phillips,2010,D,31.566,75,219,,,81.0,82,82,,,4.5381,3.7033,3.8933,,,0.3265,0.0,0.0,,,0.1632,0.3952,0.1879
Chris Phillips 2011,Chris Phillips,2011,D,32.565,75,219,,81.0,82.0,82,82,,4.5381,3.7033,3.8933,3.5411,,0.3265,0.0,0.0,0.0,,0.1632,0.3952,0.1879,0.0
Chris Phillips 2012,Chris Phillips,2012,D,33.564,75,219,81.0,82.0,82.0,82,80,4.5381,3.7033,3.8933,3.5411,3.0669,0.3265,0.0,0.0,0.0,0.4891,0.1632,0.3952,0.1879,0.0,0.0
Chris Phillips 2013,Chris Phillips,2013,D,34.566,75,219,82.0,82.0,82.0,80,82,3.7033,3.8933,3.5411,3.0669,3.134,0.0,0.0,0.0,0.4891,0.0,0.3952,0.1879,0.0,0.0,0.0
Chris Phillips 2014,Chris Phillips,2014,D,35.566,75,219,82.0,82.0,80.0,82,70,3.8933,3.5411,3.0669,3.134,3.0936,0.0,0.0,0.4891,0.0,0.0,0.1879,0.0,0.0,0.0,0.0
Chris Phillips 2015,Chris Phillips,2015,D,36.565,75,219,82.0,80.0,82.0,70,36,3.5411,3.0669,3.134,3.0936,2.9949,0.0,0.4891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Brewer 2010,Eric Brewer,2010,D,30.459,76,216,,,77.0,28,59,,,3.6872,4.0589,3.1718,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eric Brewer 2011,Eric Brewer,2011,D,31.459,76,216,,77.0,28.0,59,76,,3.6872,4.0589,3.1718,3.1384,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Eric Brewer 2012,Eric Brewer,2012,D,32.458,76,216,77.0,28.0,59.0,76,82,3.6872,4.0589,3.1718,3.1384,3.2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2261
Eric Brewer 2013,Eric Brewer,2013,D,33.46,76,216,28.0,59.0,76.0,82,82,4.0589,3.1718,3.1384,3.2368,2.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2261,0.0
Eric Brewer 2014,Eric Brewer,2014,D,34.46,76,216,59.0,76.0,82.0,82,77,3.1718,3.1384,3.2368,2.0104,2.3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2261,0.0,0.6737
Eric Brewer 2015,Eric Brewer,2015,D,35.459,76,216,76.0,82.0,82.0,77,44,3.1384,3.2368,2.0104,2.3134,2.158,0.0,0.0,0.0,0.0,0.0,0.0,0.2261,0.0,0.6737,0.6319
Scott Hannan 2010,Scott Hannan,2010,D,30.689,73,215,,,82.0,81,81,,,3.0683,3.7543,3.2895,,,0.0,0.0,0.2252,,,0.2385,0.0,0.0
Scott Hannan 2011,Scott Hannan,2011,D,31.689,73,215,,82.0,81.0,81,78,,3.0683,3.7543,3.2895,2.6474,,0.0,0.0,0.2252,0.2906,,0.2385,0.0,0.0,0.0
Scott Hannan 2012,Scott Hannan,2012,D,32.688,73,215,82.0,81.0,81.0,78,78,3.0683,3.7543,3.2895,2.6474,2.8703,0.0,0.0,0.2252,0.2906,0.0,0.2385,0.0,0.0,0.0,0.268
Scott Hannan 2013,Scott Hannan,2013,D,33.69,73,215,81.0,81.0,78.0,78,56,3.7543,3.2895,2.6474,2.8703,2.454,0.0,0.2252,0.2906,0.0,0.0,0.0,0.0,0.0,0.268,0.0
Scott Hannan 2014,Scott Hannan,2014,D,34.69,73,215,81.0,78.0,78.0,56,56,3.2895,2.6474,2.8703,2.454,1.8729,0.2252,0.2906,0.0,0.0,0.5721,0.0,0.0,0.268,0.0,0.0
Scott Hannan 2015,Scott Hannan,2015,D,35.689,73,215,78.0,78.0,56.0,56,58,2.6474,2.8703,2.454,1.8729,1.7256,0.2906,0.0,0.0,0.5721,0.0,0.0,0.268,0.0,0.0,0.0
Bryan Allen 2012,Bryan Allen,2012,D,31.111,77,223,73.0,2.0,74.0,72,82,3.5249,4.2417,2.2917,2.2391,2.5215,0.0,0.0,0.3538,0.0,0.2902,0.2332,0.0,0.0,0.0,0.0
Bryan Allen 2013,Bryan Allen,2013,D,32.113,77,223,2.0,74.0,72.0,82,70,4.2417,2.2917,2.2391,2.5215,1.9069,0.0,0.3538,0.0,0.2902,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Allen 2014,Bryan Allen,2014,D,33.112,77,223,74.0,72.0,82.0,70,68,2.2917,2.2391,2.5215,1.9069,2.2922,0.3538,0.0,0.2902,0.0,0.0,0.0,0.0,0.0,0.0,0.3849
Robyn Regehr 2010,Robyn Regehr,2010,D,29.452,75,222,,,82.0,75,81,,,3.7955,3.6907,3.3938,,,0.0,0.0,0.2183,,,0.1928,0.0,0.0
Robyn Regehr 2011,Robyn Regehr,2011,D,30.451,75,222,,82.0,75.0,81,79,,3.7955,3.6907,3.3938,3.2122,,0.0,0.0,0.2183,0.0,,0.1928,0.0,0.0,0.2364
Robyn Regehr 2012,Robyn Regehr,2012,D,31.451,75,222,82.0,75.0,81.0,79,76,3.7955,3.6907,3.3938,3.2122,2.6708,0.0,0.0,0.2183,0.0,0.0,0.1928,0.0,0.0,0.2364,0.0
Robyn Regehr 2013,Robyn Regehr,2013,D,32.453,75,222,75.0,81.0,79.0,76,70,3.6907,3.3938,3.2122,2.6708,2.9402,0.0,0.2183,0.0,0.0,0.0,0.0,0.0,0.2364,0.0,0.0
Robyn Regehr 2014,Robyn Regehr,2014,D,33.452,75,222,81.0,79.0,76.0,70,79,3.3938,3.2122,2.6708,2.9402,2.8262,0.2183,0.0,0.0,0.0,0.0,0.0,0.2364,0.0,0.0,0.0
Robyn Regehr 2015,Robyn Regehr,2015,D,34.451,75,222,79.0,76.0,70.0,79,67,3.2122,2.6708,2.9402,2.8262,2.5915,0.0,0.0,0.0,0.0,0.3456,0.2364,0.0,0.0,0.0,0.0
Jordan Leopold 2011,Jordan Leopold,2011,D,30.161,73,206,,43.0,83.0,81,71,,0.6915,1.3532,2.9311,2.589,,0.0,0.5342,0.0,0.0,,0.0,0.0,0.0,0.0
Jordan Leopold 2012,Jordan Leopold,2012,D,31.16,73,206,43.0,83.0,81.0,71,79,0.6915,1.3532,2.9311,2.589,2.3224,0.0,0.5342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Leopold 2013,Jordan Leopold,2013,D,32.162,73,206,83.0,81.0,71.0,79,66,1.3532,2.9311,2.589,2.3224,1.4415,0.5342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Weaver 2010,Mike Weaver,2010,D,31.418,70,186,,,55.0,58,77,,,1.3973,2.8894,4.0307,,,0.0,0.358,0.0,,,0.0,0.358,0.0
Mike Weaver 2011,Mike Weaver,2011,D,32.417,70,186,,55.0,58.0,77,82,,1.3973,2.8894,4.0307,3.2522,,0.0,0.358,0.0,0.0,,0.0,0.358,0.0,0.0
Mike Weaver 2012,Mike Weaver,2012,D,33.416,70,186,55.0,58.0,77.0,82,82,1.3973,2.8894,4.0307,3.2522,2.9451,0.0,0.358,0.0,0.0,0.0,0.0,0.358,0.0,0.0,0.2484
Mike Weaver 2013,Mike Weaver,2013,D,34.418,70,186,58.0,77.0,82.0,82,46,2.8894,4.0307,3.2522,2.9451,3.3241,0.358,0.0,0.0,0.0,0.0,0.358,0.0,0.0,0.2484,0.0
Mike Weaver 2014,Mike Weaver,2014,D,35.418,70,186,77.0,82.0,82.0,46,72,4.0307,3.2522,2.9451,3.3241,2.9396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2484,0.0,0.0
Mike Weaver 2015,Mike Weaver,2015,D,36.417,70,186,82.0,82.0,46.0,72,31,3.2522,2.9451,3.3241,2.9396,2.9683,0.0,0.0,0.0,0.0,0.0,0.0,0.2484,0.0,0.0,0.0
Anton Volchenkov 2010,Anton Volchenkov,2010,D,27.598,73,220,,,67.0,68,64,,,4.2699,3.4983,3.5721,,,0.0,0.5044,0.0,,,0.6292,0.0,0.2624
Anton Volchenkov 2011,Anton Volchenkov,2011,D,28.598,73,220,,67.0,68.0,64,57,,4.2699,3.4983,3.5721,2.1336,,0.0,0.5044,0.0,0.0,,0.6292,0.0,0.2624,0.0
Anton Volchenkov 2012,Anton Volchenkov,2012,D,29.597,73,220,67.0,68.0,64.0,57,72,4.2699,3.4983,3.5721,2.1336,3.0873,0.0,0.5044,0.0,0.0,0.0,0.6292,0.0,0.2624,0.0,0.2699
Anton Volchenkov 2013,Anton Volchenkov,2013,D,30.599,73,220,68.0,64.0,57.0,72,63,3.4983,3.5721,2.1336,3.0873,2.9369,0.5044,0.0,0.0,0.0,0.0,0.0,0.2624,0.0,0.2699,0.0
Anton Volchenkov 2014,Anton Volchenkov,2014,D,31.598,73,220,64.0,57.0,72.0,63,56,3.5721,2.1336,3.0873,2.9369,3.7315,0.0,0.0,0.0,0.0,0.0,0.2624,0.0,0.2699,0.0,0.2871
Anton Volchenkov 2015,Anton Volchenkov,2015,D,32.598,73,220,57.0,72.0,63.0,56,46,2.1336,3.0873,2.9369,3.7315,1.0986,0.0,0.0,0.0,0.0,0.0,0.0,0.2699,0.0,0.2871,0.0
Tim Gleason 2010,Tim Gleason,2010,D,26.673,72,217,,,80.0,70,61,,,2.9979,2.7952,3.1811,,,0.2502,0.3066,0.0,,,0.2502,0.0,0.3092
Tim Gleason 2011,Tim Gleason,2011,D,27.672,72,217,,80.0,70.0,61,82,,2.9979,2.7952,3.1811,2.701,,0.2502,0.3066,0.0,0.0,,0.2502,0.0,0.3092,0.2709
Tim Gleason 2012,Tim Gleason,2012,D,28.672,72,217,80.0,70.0,61.0,82,82,2.9979,2.7952,3.1811,2.701,2.6112,0.2502,0.3066,0.0,0.0,0.2802,0.2502,0.0,0.3092,0.2709,0.0
Tim Gleason 2013,Tim Gleason,2013,D,29.674,72,217,70.0,61.0,82.0,82,71,2.7952,3.1811,2.701,2.6112,2.8417,0.3066,0.0,0.0,0.2802,0.0,0.0,0.3092,0.2709,0.0,0.0
Tim Gleason 2014,Tim Gleason,2014,D,30.673,72,217,61.0,82.0,82.0,71,56,3.1811,2.701,2.6112,2.8417,1.8443,0.0,0.0,0.2802,0.0,0.0,0.3092,0.2709,0.0,0.0,0.0
Tim Gleason 2015,Tim Gleason,2015,D,31.672,72,217,82.0,82.0,71.0,56,72,2.701,2.6112,2.8417,1.8443,1.7845,0.0,0.2802,0.0,0.0,0.0,0.2709,0.0,0.0,0.0,0.0
Jay Harrison 2012,Jay Harrison,2012,D,28.91,76,188,,7.0,38.0,72,72,,1.1429,1.5877,2.0715,1.665,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jay Harrison 2013,Jay Harrison,2013,D,29.912,76,188,7.0,38.0,72.0,72,80,1.1429,1.5877,2.0715,1.665,2.1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Ballard 2010,Keith Ballard,2010,D,26.848,71,204,,,82.0,82,82,,,3.4783,2.4065,2.7252,,,0.0,0.0,0.0,,,0.0,0.3041,0.2685
Keith Ballard 2011,Keith Ballard,2011,D,27.847,71,204,,82.0,82.0,82,65,,3.4783,2.4065,2.7252,1.6744,,0.0,0.0,0.0,0.0,,0.0,0.3041,0.2685,0.0
Jan Hejda 2010,Jan Hejda,2010,D,31.289,76,230,,,81.0,82,62,,,3.9019,3.9573,3.4804,,,0.1898,0.0,0.0,,,0.1898,0.1849,0.0
Jan Hejda 2011,Jan Hejda,2011,D,32.288,76,230,,81.0,82.0,62,77,,3.9019,3.9573,3.4804,2.8677,,0.1898,0.0,0.0,0.2717,,0.1898,0.1849,0.0,0.0
Jan Hejda 2012,Jan Hejda,2012,D,33.288,76,230,81.0,82.0,62.0,77,81,3.9019,3.9573,3.4804,2.8677,3.0895,0.1898,0.0,0.0,0.2717,0.0,0.1898,0.1849,0.0,0.0,0.0
Jan Hejda 2013,Jan Hejda,2013,D,34.29,76,230,82.0,62.0,77.0,81,78,3.9573,3.4804,2.8677,3.0895,2.9025,0.0,0.0,0.2717,0.0,0.0,0.1849,0.0,0.0,0.0,0.0
Jan Hejda 2014,Jan Hejda,2014,D,35.289,76,230,62.0,77.0,81.0,78,78,3.4804,2.8677,3.0895,2.9025,2.9233,0.0,0.2717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Hejda 2015,Jan Hejda,2015,D,36.288,76,230,77.0,81.0,78.0,78,81,2.8677,3.0895,2.9025,2.9233,2.2644,0.2717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3271
Shane O'Brien 2010,Shane O'Brien,2010,D,26.147,75,230,,,77.0,77,65,,,1.9816,1.1695,1.6105,,,0.0,0.0,0.0,,,0.3932,0.0,0.5732
Shane O'Brien 2011,Shane O'Brien,2011,D,27.147,75,230,,77.0,77.0,65,80,,1.9816,1.1695,1.6105,2.8369,,0.0,0.0,0.0,0.0,,0.3932,0.0,0.5732,0.0
Shane O'Brien 2012,Shane O'Brien,2012,D,28.146,75,230,77.0,77.0,65.0,80,76,1.9816,1.1695,1.6105,2.8369,1.7241,0.0,0.0,0.0,0.0,0.4579,0.3932,0.0,0.5732,0.0,0.0
Andrej Meszaros 2010,Andrej Meszaros,2010,D,23.968,74,223,,,82.0,52,81,,,2.1224,3.7994,1.9753,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Andrej Meszaros 2011,Andrej Meszaros,2011,D,24.967,74,223,,82.0,52.0,81,81,,2.1224,3.7994,1.9753,2.0486,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Andrej Meszaros 2012,Andrej Meszaros,2012,D,25.966,74,223,82.0,52.0,81.0,81,62,2.1224,3.7994,1.9753,2.0486,2.4304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Fistric 2011,Mark Fistric,2011,D,24.335,74,225,,37.0,36.0,67,57,,1.1194,2.6204,0.7649,1.3819,,0.0,0.0,0.0,0.7617,,0.0,0.0,1.1707,0.0
Mark Fistric 2012,Mark Fistric,2012,D,25.334,74,225,37.0,36.0,67.0,57,60,1.1194,2.6204,0.7649,1.3819,2.2219,0.0,0.0,0.0,0.7617,0.0,0.0,0.0,1.1707,0.0,0.0
Mark Fistric 2013,Mark Fistric,2013,D,26.336,74,225,36.0,67.0,57.0,60,42,2.6204,0.7649,1.3819,2.2219,2.09,0.0,0.0,0.7617,0.0,0.0,0.0,1.1707,0.0,0.0,0.0
Mark Fistric 2014,Mark Fistric,2014,D,27.335,74,225,67.0,57.0,60.0,42,34,0.7649,1.3819,2.2219,2.09,1.7157,0.0,0.7617,0.0,0.0,0.0,1.1707,0.0,0.0,0.0,0.0
Grant Clitsome 2013,Grant Clitsome,2013,D,27.467,71,211,,11.0,31.0,63,75,,0.4318,1.6855,0.805,1.4833,,0.0,0.0,0.0,0.0,,0.0,0.0,1.183,0.0
Mark Fraser 2015,Mark Fraser,2015,D,28.006,76,220,26.0,4.0,76.0,42,34,1.3013,2.3833,2.0511,2.1694,1.8299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9644
Ryan Wilson 2012,Ryan Wilson,2012,D,24.658,73,210,,,61.0,67,59,,,1.1713,2.4276,1.3407,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ryan Wilson 2013,Ryan Wilson,2013,D,25.66,73,210,,61.0,67.0,59,20,,1.1713,2.4276,1.3407,3.0125,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Raphael Diaz 2014,Raphael Diaz,2014,D,27.727,71,197,,,59.0,39,63,,,1.3415,2.279,2.0627,,,0.7581,0.0,0.0,,,0.7581,0.0,0.4617
Hal Gill 2010,Hal Gill,2010,D,34.49,79,243,,,81.0,62,68,,,4.4058,3.1817,3.1502,,,0.1681,0.0,0.2801,,,0.0,0.0,0.0
Hal Gill 2011,Hal Gill,2011,D,35.489,79,243,,81.0,62.0,68,75,,4.4058,3.1817,3.1502,3.7836,,0.1681,0.0,0.2801,0.0,,0.0,0.0,0.0,0.2114
Hal Gill 2012,Hal Gill,2012,D,36.488,79,243,81.0,62.0,68.0,75,76,4.4058,3.1817,3.1502,3.7836,3.4708,0.1681,0.0,0.2801,0.0,0.0,0.0,0.0,0.0,0.2114,0.4549
Hal Gill 2013,Hal Gill,2013,D,37.49,79,243,62.0,68.0,75.0,76,54,3.1817,3.1502,3.7836,3.4708,2.5797,0.0,0.2801,0.0,0.0,0.0,0.0,0.0,0.2114,0.4549,0.0
Ed Jovanovski 2011,Ed Jovanovski,2011,D,34.265,75,220,,80.0,82.0,66,50,,0.5917,0.7659,2.9442,2.8247,,1.2676,0.0,0.3088,0.0,,0.0,0.0,0.3088,0.4248
Ed Jovanovski 2012,Ed Jovanovski,2012,D,35.264,75,220,80.0,82.0,66.0,50,66,0.5917,0.7659,2.9442,2.8247,1.5621,1.2676,0.0,0.3088,0.0,0.0,0.0,0.0,0.3088,0.4248,0.0
Derek Morris 2010,Derek Morris,2010,D,31.106,72,210,,,82.0,75,76,,,3.2183,2.0289,2.3607,,,0.0,0.0,0.0,,,0.0,0.3943,0.0
Derek Morris 2011,Derek Morris,2011,D,32.105,72,210,,82.0,75.0,76,77,,3.2183,2.0289,2.3607,2.5392,,0.0,0.0,0.0,0.3069,,0.0,0.3943,0.0,0.0
Derek Morris 2012,Derek Morris,2012,D,33.104,72,210,82.0,75.0,76.0,77,59,3.2183,2.0289,2.3607,2.5392,2.6412,0.0,0.0,0.0,0.3069,0.0,0.0,0.3943,0.0,0.0,0.0
Derek Morris 2013,Derek Morris,2013,D,34.106,72,210,75.0,76.0,77.0,59,66,2.0289,2.3607,2.5392,2.6412,2.3543,0.0,0.0,0.3069,0.0,0.0,0.3943,0.0,0.0,0.0,0.0
Derek Morris 2014,Derek Morris,2014,D,35.106,72,210,76.0,77.0,59.0,66,63,2.3607,2.5392,2.6412,2.3543,1.7548,0.0,0.3069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cory Sarich 2010,Cory Sarich,2010,D,31.127,76,207,,,80.0,76,57,,,3.264,2.7623,1.8918,,,0.2298,0.0,0.0,,,0.2298,0.5716,0.0
Cory Sarich 2011,Cory Sarich,2011,D,32.127,76,207,,80.0,76.0,57,76,,3.264,2.7623,1.8918,1.875,,0.2298,0.0,0.0,0.0,,0.2298,0.5716,0.0,0.0
Cory Sarich 2012,Cory Sarich,2012,D,33.126,76,207,80.0,76.0,57.0,76,62,3.264,2.7623,1.8918,1.875,0.9038,0.2298,0.0,0.0,0.0,0.0,0.2298,0.5716,0.0,0.0,0.0
Sami Salo 2010,Sami Salo,2010,D,35.081,75,215,,,63.0,60,68,,,3.1497,2.8672,2.8885,,,0.3024,0.0,0.3055,,,0.0,0.0,0.3055
Sami Salo 2011,Sami Salo,2011,D,36.08,75,215,,63.0,60.0,68,27,,3.1497,2.8672,2.8885,2.8204,,0.3024,0.0,0.3055,0.0,,0.0,0.0,0.3055,0.0
Sami Salo 2012,Sami Salo,2012,D,37.08,75,215,63.0,60.0,68.0,27,69,3.1497,2.8672,2.8885,2.8204,2.3425,0.3024,0.0,0.3055,0.0,0.0,0.0,0.0,0.3055,0.0,0.0
Sami Salo 2013,Sami Salo,2013,D,38.082,75,215,60.0,68.0,27.0,69,78,2.8672,2.8885,2.8204,2.3425,2.4804,0.0,0.3055,0.0,0.0,0.0,0.0,0.3055,0.0,0.0,0.0
Sami Salo 2014,Sami Salo,2014,D,39.081,75,215,68.0,27.0,69.0,78,71,2.8885,2.8204,2.3425,2.4804,2.0552,0.3055,0.0,0.0,0.0,0.0,0.3055,0.0,0.0,0.0,0.0
Francis Bouillon 2010,Francis Bouillon,2010,D,33.958,68,194,,,74.0,54,81,,,2.6905,2.0361,1.3796,,,0.0,0.0,0.0,,,0.0,0.5457,0.5369
Francis Bouillon 2011,Francis Bouillon,2011,D,34.958,68,194,,74.0,54.0,81,44,,2.6905,2.0361,1.3796,1.3996,,0.0,0.0,0.0,0.0,,0.0,0.5457,0.5369,0.0
Francis Bouillon 2012,Francis Bouillon,2012,D,35.957,68,194,74.0,54.0,81.0,44,66,2.6905,2.0361,1.3796,1.3996,0.7982,0.0,0.0,0.0,0.0,0.0,0.0,0.5457,0.5369,0.0,0.0
Francis Bouillon 2013,Francis Bouillon,2013,D,36.959,68,194,54.0,81.0,44.0,66,82,2.0361,1.3796,1.3996,0.7982,1.0566,0.0,0.0,0.0,0.0,0.0,0.5457,0.5369,0.0,0.0,0.0
Henrik Tallinder 2010,Henrik Tallinder,2010,D,30.725,76,209,,,71.0,66,82,,,3.7878,2.7399,3.0579,,,0.0,0.0,0.2393,,,0.4462,0.0,0.0
Henrik Tallinder 2011,Henrik Tallinder,2011,D,31.724,76,209,,71.0,66.0,82,82,,3.7878,2.7399,3.0579,2.3734,,0.0,0.0,0.2393,0.0,,0.4462,0.0,0.0,0.0
Henrik Tallinder 2012,Henrik Tallinder,2012,D,32.724,76,209,71.0,66.0,82.0,82,39,3.7878,2.7399,3.0579,2.3734,2.5722,0.0,0.0,0.2393,0.0,0.0,0.4462,0.0,0.0,0.0,0.0
Joe Corvo 2011,Joe Corvo,2011,D,33.282,72,204,,74.0,81.0,52,82,,0.1072,2.0323,2.5413,2.6909,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
John Erskine 2010,John Erskine,2010,D,29.266,76,220,,,51.0,52,50,,,2.2307,1.6234,1.16,,,0.5274,0.7108,0.0,,,0.0,0.0,0.0
John Erskine 2011,John Erskine,2011,D,30.265,76,220,,51.0,52.0,50,73,,2.2307,1.6234,1.16,1.2717,,0.5274,0.7108,0.0,0.0,,0.0,0.0,0.0,0.0
Douglas Murray 2010,Douglas Murray,2010,D,29.556,75,240,,,66.0,75,79,,,2.2018,1.9002,2.5895,,,0.0,0.0,0.0,,,0.4129,0.0,0.0
Douglas Murray 2011,Douglas Murray,2011,D,30.555,75,240,,66.0,75.0,79,73,,2.2018,1.9002,2.5895,2.0678,,0.0,0.0,0.0,0.0,,0.4129,0.0,0.0,0.0
Douglas Murray 2012,Douglas Murray,2012,D,31.555,75,240,66.0,75.0,79.0,73,60,2.2018,1.9002,2.5895,2.0678,1.8025,0.0,0.0,0.0,0.0,0.0,0.4129,0.0,0.0,0.0,0.0
Douglas Murray 2013,Douglas Murray,2013,D,32.557,75,240,75.0,79.0,73.0,60,73,1.9002,2.5895,2.0678,1.8025,2.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas Murray 2014,Douglas Murray,2014,D,33.556,75,240,79.0,73.0,60.0,73,53,2.5895,2.0678,1.8025,2.8167,2.8607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rostislav Klesla 2010,Rostislav Klesla,2010,D,27.533,75,215,,,82.0,34,26,,,3.4173,3.1426,3.5923,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Rostislav Klesla 2011,Rostislav Klesla,2011,D,28.532,75,215,,82.0,34.0,26,61,,3.4173,3.1426,3.5923,3.1344,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Rostislav Klesla 2012,Rostislav Klesla,2012,D,29.531,75,215,82.0,34.0,26.0,61,65,3.4173,3.1426,3.5923,3.1344,2.7569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rostislav Klesla 2013,Rostislav Klesla,2013,D,30.533,75,215,34.0,26.0,61.0,65,64,3.1426,3.5923,3.1344,2.7569,2.3794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rostislav Klesla 2014,Rostislav Klesla,2014,D,31.533,75,215,26.0,61.0,65.0,64,25,3.5923,3.1344,2.7569,2.3794,2.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Komisarek 2010,Mike Komisarek,2010,D,27.7,76,235,,,75.0,66,34,,,3.336,3.4121,1.9789,,,0.0,0.2664,0.0,,,0.2398,0.2664,0.0
Mike Komisarek 2011,Mike Komisarek,2011,D,28.699,76,235,,75.0,66.0,34,75,,3.336,3.4121,1.9789,1.5482,,0.0,0.2664,0.0,0.0,,0.2398,0.2664,0.0,0.0
Mike Komisarek 2012,Mike Komisarek,2012,D,29.698,76,235,75.0,66.0,34.0,75,45,3.336,3.4121,1.9789,1.5482,1.6785,0.0,0.2664,0.0,0.0,0.0,0.2398,0.2664,0.0,0.0,0.0
Andrew Alberts 2010,Andrew Alberts,2010,D,28.255,77,218,,,35.0,79,76,,,2.4524,2.5105,1.7884,,,0.0,0.0,0.0,,,0.0,0.3025,0.0
Andrew Alberts 2011,Andrew Alberts,2011,D,29.255,77,218,,35.0,79.0,76,42,,2.4524,2.5105,1.7884,1.5925,,0.0,0.0,0.0,0.0,,0.0,0.3025,0.0,0.0
Andrew Alberts 2012,Andrew Alberts,2012,D,30.254,77,218,35.0,79.0,76.0,42,44,2.4524,2.5105,1.7884,1.5925,1.1595,0.0,0.0,0.0,0.0,0.0,0.0,0.3025,0.0,0.0,0.0
